,Time,Concentration,Value,Aerobic,Temperature
5729,780.0,0.0,0.005881406232682578,1,303.15
5730,780.0,10.0,0.1020951240450917,1,303.15
5731,780.0,10.0,0.10145571428893185,1,303.15
5732,780.0,10.0,0.10797401442829047,1,303.15
5733,780.0,10.0,0.0849823745019299,1,303.15
5734,780.0,10.0,0.11866303041068052,1,303.15
5735,780.0,10.0,0.10440395844283137,1,303.15
5736,780.0,10.0,0.09312203702604717,1,303.15
5737,780.0,10.0,0.0926881371529992,1,303.15
5738,780.0,10.0,0.1101967953897664,1,303.15
5739,780.0,10.0,0.0765832862970283,1,303.15
5740,780.0,20.0,0.09463773101551025,1,303.15
5741,780.0,20.0,0.1071451641348586,1,303.15
5742,780.0,20.0,0.10178980480027154,1,303.15
5743,780.0,20.0,0.10183519672132788,1,303.15
5744,780.0,20.0,0.0940414081066896,1,303.15
5745,780.0,20.0,0.09713261036059259,1,303.15
5746,780.0,20.0,0.09857457274340747,1,303.15
5747,780.0,20.0,0.0996318145828679,1,303.15
5748,780.0,20.0,0.109838635614508,1,303.15
5749,780.0,20.0,0.10425093608002821,1,303.15
5750,780.0,30.0,0.1279955342991996,1,303.15
5751,780.0,30.0,0.12720983691496707,1,303.15
5752,780.0,30.0,0.1444845366108454,1,303.15
5753,780.0,30.0,0.10015805964740662,1,303.15
5754,780.0,30.0,0.11477287633892533,1,303.15
5755,780.0,30.0,0.1324634823660373,1,303.15
5756,780.0,30.0,0.10389541868719317,1,303.15
5757,780.0,30.0,0.11987854257307809,1,303.15
5758,780.0,30.0,0.10425320366955285,1,303.15
5759,780.0,30.0,0.1098076861205725,1,303.15
5760,780.0,40.0,0.10508473943882175,1,303.15
5761,780.0,40.0,0.10823667171818828,1,303.15
5762,780.0,40.0,0.11146212832702956,1,303.15
5763,780.0,40.0,0.1245400665312662,1,303.15
5764,780.0,40.0,0.11387600042059375,1,303.15
5765,780.0,40.0,0.1328504738148547,1,303.15
5766,780.0,40.0,0.1292659847124041,1,303.15
5767,780.0,40.0,0.08837241502638782,1,303.15
5768,780.0,40.0,0.12450130557616251,1,303.15
5769,780.0,40.0,0.10046076548309632,1,303.15
5770,780.0,50.0,0.11854635909512196,1,303.15
5771,780.0,50.0,0.1008096092844466,1,303.15
5772,780.0,50.0,0.12340945909043483,1,303.15
5773,780.0,50.0,0.118767043613405,1,303.15
5774,780.0,50.0,0.11360351716395518,1,303.15
5775,780.0,50.0,0.12328211846436249,1,303.15
5776,780.0,50.0,0.1269663332376162,1,303.15
5777,780.0,50.0,0.10713637356042313,1,303.15
5778,780.0,50.0,0.1088674872978772,1,303.15
5779,780.0,50.0,0.11526804633288362,1,303.15
5780,780.0,60.0,0.1050834586310034,1,303.15
5781,780.0,60.0,0.10157898375903028,1,303.15
5782,780.0,60.0,0.10291555441717125,1,303.15
5783,780.0,60.0,0.09595313805277098,1,303.15
5784,780.0,60.0,0.10202023654324384,1,303.15
5785,780.0,60.0,0.11227792532423864,1,303.15
5786,780.0,60.0,0.10698655052752573,1,303.15
5787,780.0,60.0,0.10648658791027386,1,303.15
5788,780.0,60.0,0.11426384929742822,1,303.15
5789,780.0,60.0,0.09800629662846744,1,303.15
5790,780.0,70.0,0.11494902722100199,1,303.15
5791,780.0,70.0,0.1325040009126635,1,303.15
5792,780.0,70.0,0.09493897614813618,1,303.15
5793,780.0,70.0,0.13723206178879538,1,303.15
5794,780.0,70.0,0.13625503100811298,1,303.15
5795,780.0,70.0,0.12526507443044999,1,303.15
5796,780.0,70.0,0.12717921450880507,1,303.15
5797,780.0,70.0,0.12301842064130676,1,303.15
5798,780.0,70.0,0.11612660578193931,1,303.15
5799,780.0,70.0,0.12105039441758053,1,303.15
5800,780.0,80.0,0.13006116366881207,1,303.15
5801,780.0,80.0,0.14295382342047402,1,303.15
5802,780.0,80.0,0.13812832364996985,1,303.15
5803,780.0,80.0,0.11866604020532585,1,303.15
5804,780.0,80.0,0.12188634935355808,1,303.15
5805,780.0,80.0,0.12162291045928898,1,303.15
5806,780.0,80.0,0.12773970844822327,1,303.15
5807,780.0,80.0,0.13452327131006717,1,303.15
5808,780.0,80.0,0.14393869691584207,1,303.15
5809,780.0,80.0,0.1201631108429207,1,303.15
5810,780.0,90.0,0.12707481767243184,1,303.15
5811,780.0,90.0,0.12959216380673302,1,303.15
5812,780.0,90.0,0.123910711228347,1,303.15
5813,780.0,90.0,0.1302748284129937,1,303.15
5814,780.0,90.0,0.12511830056719972,1,303.15
5815,780.0,90.0,0.12030755575719441,1,303.15
5816,780.0,90.0,0.12041863356746595,1,303.15
5817,780.0,90.0,0.13739013704421396,1,303.15
5818,780.0,90.0,0.12359595200055455,1,303.15
5819,780.0,90.0,0.13148325960393228,1,303.15
5820,780.0,100.0,0.10784712896763861,1,303.15
5821,780.0,100.0,0.1462729922415111,1,303.15
5822,780.0,100.0,0.11646596903056387,1,303.15
5823,780.0,100.0,0.0859462364873653,1,303.15
5824,780.0,100.0,0.10054354590929458,1,303.15
5825,780.0,100.0,0.11107463867128507,1,303.15
5826,780.0,100.0,0.0984567813564563,1,303.15
5827,780.0,100.0,0.11746330700006155,1,303.15
5828,780.0,100.0,0.060379698684414736,1,303.15
5829,780.0,100.0,0.10682259964656132,1,303.15
5830,795.0,0.0,0.005798954318745893,1,303.15
5831,795.0,0.0,0.005936812467891594,1,303.15
5832,795.0,0.0,0.006716423958456211,1,303.15
5833,795.0,0.0,0.005680475343998499,1,303.15
5834,795.0,0.0,0.006116386142421097,1,303.15
5835,795.0,0.0,0.005608306048253951,1,303.15
5836,795.0,0.0,0.005789457808618012,1,303.15
5837,795.0,0.0,0.006056129883963785,1,303.15
5838,795.0,0.0,0.006886893324113586,1,303.15
5839,795.0,0.0,0.0061059972062648725,1,303.15
5840,795.0,10.0,0.11080932782353842,1,303.15
5841,795.0,10.0,0.10335071263257234,1,303.15
5842,795.0,10.0,0.09959538778120201,1,303.15
5843,795.0,10.0,0.10861271258051267,1,303.15
5844,795.0,10.0,0.10587790374846423,1,303.15
5845,795.0,10.0,0.10533668363263612,1,303.15
5846,795.0,10.0,0.118206991338521,1,303.15
5847,795.0,10.0,0.10307798990018208,1,303.15
5848,795.0,10.0,0.08864751106481562,1,303.15
5849,795.0,10.0,0.1003654327750556,1,303.15
5850,795.0,20.0,0.1291501944978179,1,303.15
5851,795.0,20.0,0.110909564076825,1,303.15
5852,795.0,20.0,0.12238004791624707,1,303.15
5853,795.0,20.0,0.10852945655046828,1,303.15
5854,795.0,20.0,0.12886094562336137,1,303.15
5855,795.0,20.0,0.11947103567099672,1,303.15
5856,795.0,20.0,0.10258008852282555,1,303.15
5857,795.0,20.0,0.11597492453189262,1,303.15
5858,795.0,20.0,0.11522478651479771,1,303.15
5859,795.0,20.0,0.11442961855931619,1,303.15
5860,795.0,30.0,0.10111624522319909,1,303.15
5861,795.0,30.0,0.13143385498504243,1,303.15
5862,795.0,30.0,0.1646624071931543,1,303.15
5863,795.0,30.0,0.16143545979252777,1,303.15
5864,795.0,30.0,0.14918789056159523,1,303.15
5865,795.0,30.0,0.12902888168754656,1,303.15
5866,795.0,30.0,0.18151209832123144,1,303.15
5867,795.0,30.0,0.18017161034053422,1,303.15
5868,795.0,30.0,0.1447196182927303,1,303.15
5869,795.0,30.0,0.12372727041644543,1,303.15
5870,795.0,40.0,0.1292566911580583,1,303.15
5871,795.0,40.0,0.12171164258597969,1,303.15
5872,795.0,40.0,0.1206009333589285,1,303.15
5873,795.0,40.0,0.13463007741498062,1,303.15
5874,795.0,40.0,0.11974691868796698,1,303.15
5875,795.0,40.0,0.12104784934136437,1,303.15
5876,795.0,40.0,0.12010012494052828,1,303.15
5877,795.0,40.0,0.12149601572024905,1,303.15
5878,795.0,40.0,0.11295966480161448,1,303.15
5879,795.0,40.0,0.12209341366566946,1,303.15
5880,795.0,50.0,0.10207074246315127,1,303.15
5881,795.0,50.0,0.12978747267530769,1,303.15
5882,795.0,50.0,0.11615982038872653,1,303.15
5883,795.0,50.0,0.1101435117117568,1,303.15
5884,795.0,50.0,0.11216119651722292,1,303.15
5885,795.0,50.0,0.1349148358277219,1,303.15
5886,795.0,50.0,0.12118583726777114,1,303.15
5887,795.0,50.0,0.12058130773591426,1,303.15
5888,795.0,50.0,0.12056180921779673,1,303.15
5889,795.0,50.0,0.11701537122194629,1,303.15
5890,795.0,60.0,0.10591649267594147,1,303.15
5891,795.0,60.0,0.10199475984954004,1,303.15
5892,795.0,60.0,0.10744736503779354,1,303.15
5893,795.0,60.0,0.10907834053552103,1,303.15
5894,795.0,60.0,0.10778529263878465,1,303.15
5895,795.0,60.0,0.10254350502901984,1,303.15
5896,795.0,60.0,0.10382132824967928,1,303.15
5897,795.0,60.0,0.10873060369455635,1,303.15
5898,795.0,60.0,0.10781293386499778,1,303.15
5899,795.0,60.0,0.10675163565633092,1,303.15
5900,795.0,70.0,0.13375308501855332,1,303.15
5901,795.0,70.0,0.10889488500201386,1,303.15
5902,795.0,70.0,0.1256067853092782,1,303.15
5903,795.0,70.0,0.10222474134341379,1,303.15
5904,795.0,70.0,0.1358974532181315,1,303.15
5905,795.0,70.0,0.12222201314636644,1,303.15
5906,795.0,70.0,0.11848486053052609,1,303.15
5907,795.0,70.0,0.11916589478780445,1,303.15
5908,795.0,70.0,0.14416832329209917,1,303.15
5909,795.0,70.0,0.12851874214592426,1,303.15
5910,795.0,80.0,0.12951511301483098,1,303.15
5911,795.0,80.0,0.12488646690422887,1,303.15
5912,795.0,80.0,0.13590963386252716,1,303.15
5913,795.0,80.0,0.12424639823607532,1,303.15
5914,795.0,80.0,0.12793537118177106,1,303.15
5915,795.0,80.0,0.12795236133719964,1,303.15
5916,795.0,80.0,0.12152247155451999,1,303.15
5917,795.0,80.0,0.12714717962201372,1,303.15
5918,795.0,80.0,0.12847736316964795,1,303.15
5919,795.0,80.0,0.12174136738041327,1,303.15
5920,795.0,90.0,0.13437628190025708,1,303.15
5921,795.0,90.0,0.1300484892911884,1,303.15
5922,795.0,90.0,0.13614540252215115,1,303.15
5923,795.0,90.0,0.12239026331585223,1,303.15
5924,795.0,90.0,0.12423519995274547,1,303.15
5925,795.0,90.0,0.1326702018633245,1,303.15
5926,795.0,90.0,0.1281325780670731,1,303.15
5927,795.0,90.0,0.13024039502439186,1,303.15
5928,795.0,90.0,0.11387233201874042,1,303.15
5929,795.0,90.0,0.13380632093631895,1,303.15
5930,795.0,100.0,0.14403990843579062,1,303.15
5931,795.0,100.0,0.1012651936900928,1,303.15
5932,795.0,100.0,0.10173417052903203,1,303.15
5933,795.0,100.0,0.11823822521207225,1,303.15
5934,795.0,100.0,0.09897246052062232,1,303.15
5935,795.0,100.0,0.11205334681564638,1,303.15
5936,795.0,100.0,0.08090098012690503,1,303.15
5937,795.0,100.0,0.12687222612537932,1,303.15
5938,795.0,100.0,0.14498989196571682,1,303.15
5939,795.0,100.0,0.12221743327524157,1,303.15
5940,810.0,0.0,0.006922013845601303,1,303.15
5941,810.0,0.0,0.006494094432040324,1,303.15
5942,810.0,0.0,0.006836044027603758,1,303.15
5943,810.0,0.0,0.006590667207956063,1,303.15
5944,810.0,0.0,0.0074237181553938785,1,303.15
5945,810.0,0.0,0.007081307689542193,1,303.15
5946,810.0,0.0,0.0059436198108187436,1,303.15
5947,810.0,0.0,0.0057748875203205395,1,303.15
5948,810.0,0.0,0.006263679554179722,1,303.15
5949,810.0,0.0,0.006024141374564931,1,303.15
5950,810.0,10.0,0.10014405402664484,1,303.15
5951,810.0,10.0,0.10534653933440885,1,303.15
5952,810.0,10.0,0.10512027718404063,1,303.15
5953,810.0,10.0,0.10771058757145366,1,303.15
5954,810.0,10.0,0.11467755634696791,1,303.15
5955,810.0,10.0,0.10296190118766813,1,303.15
5956,810.0,10.0,0.1127451370726159,1,303.15
5957,810.0,10.0,0.10259233756423583,1,303.15
5958,810.0,10.0,0.11240856020453642,1,303.15
5959,810.0,10.0,0.10697103582149069,1,303.15
5960,810.0,20.0,0.1087134902030376,1,303.15
5961,810.0,20.0,0.11765984426767928,1,303.15
5962,810.0,20.0,0.1153832865025393,1,303.15
5963,810.0,20.0,0.11140474861768068,1,303.15
5964,810.0,20.0,0.120624966281554,1,303.15
5965,810.0,20.0,0.12909357120843012,1,303.15
5966,810.0,20.0,0.10727082029707914,1,303.15
5967,810.0,20.0,0.08857837582758363,1,303.15
5968,810.0,20.0,0.1134798043546928,1,303.15
5969,810.0,20.0,0.11475701437509249,1,303.15
5970,810.0,30.0,0.13956951336485748,1,303.15
5971,810.0,30.0,0.1399844691637128,1,303.15
5972,810.0,30.0,0.14412650880355124,1,303.15
5973,810.0,30.0,0.15649339365862938,1,303.15
5974,810.0,30.0,0.12676587520123,1,303.15
5975,810.0,30.0,0.1033649389155325,1,303.15
5976,810.0,30.0,0.13608129545545203,1,303.15
5977,810.0,30.0,0.16393037356675771,1,303.15
5978,810.0,30.0,0.17973796424487734,1,303.15
5979,810.0,30.0,0.14438148369376363,1,303.15
5980,810.0,40.0,0.1302762187113061,1,303.15
5981,810.0,40.0,0.14089183528436638,1,303.15
5982,810.0,40.0,0.11959536130170818,1,303.15
5983,810.0,40.0,0.11671722649544647,1,303.15
5984,810.0,40.0,0.1258931177580002,1,303.15
5985,810.0,40.0,0.1472865244813721,1,303.15
5986,810.0,40.0,0.13397913956850901,1,303.15
5987,810.0,40.0,0.12733433305899544,1,303.15
5988,810.0,40.0,0.12293245513486384,1,303.15
5989,810.0,40.0,0.12523798802238434,1,303.15
5990,810.0,50.0,0.12712920634015537,1,303.15
5991,810.0,50.0,0.126749228573554,1,303.15
5992,810.0,50.0,0.14440851643241157,1,303.15
5993,810.0,50.0,0.1183658283284517,1,303.15
5994,810.0,50.0,0.13606909923271335,1,303.15
5995,810.0,50.0,0.15061890272915548,1,303.15
5996,810.0,50.0,0.1285246609341676,1,303.15
5997,810.0,50.0,0.133913986302398,1,303.15
5998,810.0,50.0,0.13773793786815552,1,303.15
5999,810.0,50.0,0.12491744081636015,1,303.15
6000,810.0,60.0,0.11901419067005309,1,303.15
6001,810.0,60.0,0.12236543365820478,1,303.15
6002,810.0,60.0,0.11650375758358168,1,303.15
6003,810.0,60.0,0.1121002785317941,1,303.15
6004,810.0,60.0,0.11466141527482435,1,303.15
6005,810.0,60.0,0.11692740056979455,1,303.15
6006,810.0,60.0,0.11520864280900446,1,303.15
6007,810.0,60.0,0.11626701224374345,1,303.15
6008,810.0,60.0,0.11830583015085332,1,303.15
6009,810.0,60.0,0.11663032882915403,1,303.15
6010,810.0,70.0,0.12833822107595774,1,303.15
6011,810.0,70.0,0.13173686001225118,1,303.15
6012,810.0,70.0,0.1387136644270107,1,303.15
6013,810.0,70.0,0.1319102321690886,1,303.15
6014,810.0,70.0,0.14158652991353549,1,303.15
6015,810.0,70.0,0.11928003168949503,1,303.15
6016,810.0,70.0,0.144985611066056,1,303.15
6017,810.0,70.0,0.12953818599706954,1,303.15
6018,810.0,70.0,0.12672046886728902,1,303.15
6019,810.0,70.0,0.12668946430695924,1,303.15
6020,810.0,80.0,0.12514189150572771,1,303.15
6021,810.0,80.0,0.13736863405825955,1,303.15
6022,810.0,80.0,0.12418549575907797,1,303.15
6023,810.0,80.0,0.13298658528730073,1,303.15
6024,810.0,80.0,0.13710430028036932,1,303.15
6025,810.0,80.0,0.1284372373084702,1,303.15
6026,810.0,80.0,0.11550062951179807,1,303.15
6027,810.0,80.0,0.13201482171917645,1,303.15
6028,810.0,80.0,0.13105436084440547,1,303.15
6029,810.0,80.0,0.13531804805054132,1,303.15
6030,810.0,90.0,0.12589559314540463,1,303.15
6031,810.0,90.0,0.12782308262152825,1,303.15
6032,810.0,90.0,0.13473173015525894,1,303.15
6033,810.0,90.0,0.1386594734455299,1,303.15
6034,810.0,90.0,0.14167952460616232,1,303.15
6035,810.0,90.0,0.12122259863113427,1,303.15
6036,810.0,90.0,0.12440061615943072,1,303.15
6037,810.0,90.0,0.13711328586175453,1,303.15
6038,810.0,90.0,0.13364205981696975,1,303.15
6039,810.0,90.0,0.14109183203214054,1,303.15
6040,810.0,100.0,0.10824253305596192,1,303.15
6041,810.0,100.0,0.13052506806235667,1,303.15
6042,810.0,100.0,0.08635190790121275,1,303.15
6043,810.0,100.0,0.09831276076640058,1,303.15
6044,810.0,100.0,0.09513822370234637,1,303.15
6045,810.0,100.0,0.1475444527732394,1,303.15
6046,810.0,100.0,0.10977872818244842,1,303.15
6047,810.0,100.0,0.1331860055858155,1,303.15
6048,810.0,100.0,0.08802407380840296,1,303.15
6049,810.0,100.0,0.10346550339721951,1,303.15
6050,825.0,0.0,0.006999999999999992,1,303.15
6051,825.0,0.0,0.006999999999999992,1,303.15
6052,825.0,0.0,0.006999999999999992,1,303.15
6053,825.0,0.0,0.006999999999999992,1,303.15
6054,825.0,0.0,0.006999999999999992,1,303.15
6055,825.0,0.0,0.006999999999999992,1,303.15
6056,825.0,0.0,0.006999999999999992,1,303.15
6057,825.0,0.0,0.006999999999999992,1,303.15
6058,825.0,0.0,0.006999999999999992,1,303.15
6059,825.0,0.0,0.006999999999999992,1,303.15
6060,825.0,10.0,0.11538739255306145,1,303.15
6061,825.0,10.0,0.09976002944949315,1,303.15
6062,825.0,10.0,0.12694653705438574,1,303.15
6063,825.0,10.0,0.11758906292507831,1,303.15
6064,825.0,10.0,0.10801298033980475,1,303.15
6065,825.0,10.0,0.11393129741054266,1,303.15
6066,825.0,10.0,0.10571181006071494,1,303.15
6067,825.0,10.0,0.10301576119128021,1,303.15
6068,825.0,10.0,0.12286168255771063,1,303.15
6069,825.0,10.0,0.09539748451176416,1,303.15
6070,825.0,20.0,0.10910218936970548,1,303.15
6071,825.0,20.0,0.1111022796249019,1,303.15
6072,825.0,20.0,0.11453438303732129,1,303.15
6073,825.0,20.0,0.11827415458270583,1,303.15
6074,825.0,20.0,0.12366439819510346,1,303.15
6075,825.0,20.0,0.11946938628223573,1,303.15
6076,825.0,20.0,0.11492366281207593,1,303.15
6077,825.0,20.0,0.1125595893256741,1,303.15
6078,825.0,20.0,0.11667324599225704,1,303.15
6079,825.0,20.0,0.11391246863895582,1,303.15
6080,825.0,30.0,0.12870901512880376,1,303.15
6081,825.0,30.0,0.1562376613793641,1,303.15
6082,825.0,30.0,0.15182759265939377,1,303.15
6083,825.0,30.0,0.11665868722518079,1,303.15
6084,825.0,30.0,0.16468368814596812,1,303.15
6085,825.0,30.0,0.14090054592500248,1,303.15
6086,825.0,30.0,0.1315470345096687,1,303.15
6087,825.0,30.0,0.15445378280621067,1,303.15
6088,825.0,30.0,0.16049256493916803,1,303.15
6089,825.0,30.0,0.1521173677574589,1,303.15
6090,825.0,40.0,0.14078194468209482,1,303.15
6091,825.0,40.0,0.13413933919192597,1,303.15
6092,825.0,40.0,0.12142622557863862,1,303.15
6093,825.0,40.0,0.12780835747154232,1,303.15
6094,825.0,40.0,0.12351565434632025,1,303.15
6095,825.0,40.0,0.12973839941796886,1,303.15
6096,825.0,40.0,0.13396372281576008,1,303.15
6097,825.0,40.0,0.12258803242453627,1,303.15
6098,825.0,40.0,0.12605550366721807,1,303.15
6099,825.0,40.0,0.13935710140579424,1,303.15
6100,825.0,50.0,0.12674752186144417,1,303.15
6101,825.0,50.0,0.1382206155556509,1,303.15
6102,825.0,50.0,0.13807648550805957,1,303.15
6103,825.0,50.0,0.13849677479899553,1,303.15
6104,825.0,50.0,0.14846355077083523,1,303.15
6105,825.0,50.0,0.13474053747133882,1,303.15
6106,825.0,50.0,0.1327821880576138,1,303.15
6107,825.0,50.0,0.11429299555426801,1,303.15
6108,825.0,50.0,0.13992832715481,1,303.15
6109,825.0,50.0,0.13251507831223072,1,303.15
6110,825.0,60.0,0.112597584004313,1,303.15
6111,825.0,60.0,0.11669546658492982,1,303.15
6112,825.0,60.0,0.13214582644309233,1,303.15
6113,825.0,60.0,0.11804862783692512,1,303.15
6114,825.0,60.0,0.11866406564431504,1,303.15
6115,825.0,60.0,0.13103872136693842,1,303.15
6116,825.0,60.0,0.12263225707518638,1,303.15
6117,825.0,60.0,0.12016471294670038,1,303.15
6118,825.0,60.0,0.1175850716720131,1,303.15
6119,825.0,60.0,0.12193644007666415,1,303.15
6120,825.0,70.0,0.1444850919133174,1,303.15
6121,825.0,70.0,0.16004344875434562,1,303.15
6122,825.0,70.0,0.13772515562203194,1,303.15
6123,825.0,70.0,0.13674481131480176,1,303.15
6124,825.0,70.0,0.13080226699661746,1,303.15
6125,825.0,70.0,0.12627039962653525,1,303.15
6126,825.0,70.0,0.13536183840919058,1,303.15
6127,825.0,70.0,0.11103361979057785,1,303.15
6128,825.0,70.0,0.12499604495161426,1,303.15
6129,825.0,70.0,0.14519081267686693,1,303.15
6130,825.0,80.0,0.14123509405187892,1,303.15
6131,825.0,80.0,0.14120277903879744,1,303.15
6132,825.0,80.0,0.1503311885283054,1,303.15
6133,825.0,80.0,0.1264880359001631,1,303.15
6134,825.0,80.0,0.13704039539682653,1,303.15
6135,825.0,80.0,0.1334445465123752,1,303.15
6136,825.0,80.0,0.14037399634400735,1,303.15
6137,825.0,80.0,0.13316985999511605,1,303.15
6138,825.0,80.0,0.12354288105589867,1,303.15
6139,825.0,80.0,0.12217894684639412,1,303.15
6140,825.0,90.0,0.13373266505764805,1,303.15
6141,825.0,90.0,0.1336471865772273,1,303.15
6142,825.0,90.0,0.1430452487301316,1,303.15
6143,825.0,90.0,0.14052537192246045,1,303.15
6144,825.0,90.0,0.14507161797345355,1,303.15
6145,825.0,90.0,0.14100991009438024,1,303.15
6146,825.0,90.0,0.13710595575539092,1,303.15
6147,825.0,90.0,0.13554662124175693,1,303.15
6148,825.0,90.0,0.13898671871377613,1,303.15
6149,825.0,90.0,0.14300349419368433,1,303.15
6150,825.0,100.0,0.0937885788804459,1,303.15
6151,825.0,100.0,0.13078112890601112,1,303.15
6152,825.0,100.0,0.12975465723783314,1,303.15
6153,825.0,100.0,0.11097760454611456,1,303.15
6154,825.0,100.0,0.10780936717678528,1,303.15
6155,825.0,100.0,0.0938291211753354,1,303.15
6156,825.0,100.0,0.1090884737480115,1,303.15
6157,825.0,100.0,0.10451858017355939,1,303.15
6158,825.0,100.0,0.11396095552337682,1,303.15
6159,825.0,100.0,0.14889857409339854,1,303.15
6160,840.0,0.0,0.0075877626649994805,1,303.15
6161,840.0,0.0,0.006844807587260648,1,303.15
6162,840.0,0.0,0.0072637602129102564,1,303.15
6163,840.0,0.0,0.006372783279459385,1,303.15
6164,840.0,0.0,0.006538185339306338,1,303.15
6165,840.0,0.0,0.006421366605156458,1,303.15
6166,840.0,0.0,0.006630273821288336,1,303.15
6167,840.0,0.0,0.005842080074213715,1,303.15
6168,840.0,0.0,0.006744821911197847,1,303.15
6169,840.0,0.0,0.006382917969134314,1,303.15
6170,840.0,10.0,0.09496237346085407,1,303.15
6171,840.0,10.0,0.1054526040502054,1,303.15
6172,840.0,10.0,0.11952337233753783,1,303.15
6173,840.0,10.0,0.11741749754342588,1,303.15
6174,840.0,10.0,0.14512652169048404,1,303.15
6175,840.0,10.0,0.1474373650900543,1,303.15
6176,840.0,10.0,0.1246606038635027,1,303.15
6177,840.0,10.0,0.09711090311734585,1,303.15
6178,840.0,10.0,0.0964467298795573,1,303.15
6179,840.0,10.0,0.11394590518508728,1,303.15
6180,840.0,20.0,0.11615884455887471,1,303.15
6181,840.0,20.0,0.1269881212573637,1,303.15
6182,840.0,20.0,0.12664487126645588,1,303.15
6183,840.0,20.0,0.115117157160652,1,303.15
6184,840.0,20.0,0.11553269715250361,1,303.15
6185,840.0,20.0,0.13061282273577499,1,303.15
6186,840.0,20.0,0.1077463655894586,1,303.15
6187,840.0,20.0,0.12168985475983982,1,303.15
6188,840.0,20.0,0.1322738927398446,1,303.15
6189,840.0,20.0,0.13602589456408143,1,303.15
6190,840.0,30.0,0.13487432394936733,1,303.15
6191,840.0,30.0,0.14792716141902462,1,303.15
6192,840.0,30.0,0.16334236350607093,1,303.15
6193,840.0,30.0,0.18665919780048387,1,303.15
6194,840.0,30.0,0.140164381150688,1,303.15
6195,840.0,30.0,0.15097060695126965,1,303.15
6196,840.0,30.0,0.1350123435323842,1,303.15
6197,840.0,30.0,0.16407644443855257,1,303.15
6198,840.0,30.0,0.1286861718939463,1,303.15
6199,840.0,30.0,0.155172605666386,1,303.15
6200,840.0,40.0,0.13999326032697834,1,303.15
6201,840.0,40.0,0.13615799350415547,1,303.15
6202,840.0,40.0,0.1426471981127525,1,303.15
6203,840.0,40.0,0.1378779433170278,1,303.15
6204,840.0,40.0,0.14523686262187752,1,303.15
6205,840.0,40.0,0.14480056777548098,1,303.15
6206,840.0,40.0,0.13410577032508283,1,303.15
6207,840.0,40.0,0.1511608780985901,1,303.15
6208,840.0,40.0,0.13987404321097247,1,303.15
6209,840.0,40.0,0.14181442005443545,1,303.15
6210,840.0,50.0,0.14275066683035384,1,303.15
6211,840.0,50.0,0.14128989141264406,1,303.15
6212,840.0,50.0,0.1581612917532651,1,303.15
6213,840.0,50.0,0.14488286416433485,1,303.15
6214,840.0,50.0,0.13997540280271056,1,303.15
6215,840.0,50.0,0.15804946364139633,1,303.15
6216,840.0,50.0,0.13824565310435158,1,303.15
6217,840.0,50.0,0.1392096531322013,1,303.15
6218,840.0,50.0,0.1502210741744409,1,303.15
6219,840.0,50.0,0.12231576153270618,1,303.15
6220,840.0,60.0,0.13232014490418983,1,303.15
6221,840.0,60.0,0.13403101429698988,1,303.15
6222,840.0,60.0,0.1254904960156762,1,303.15
6223,840.0,60.0,0.12569682153390221,1,303.15
6224,840.0,60.0,0.12710239606401227,1,303.15
6225,840.0,60.0,0.12176876486682105,1,303.15
6226,840.0,60.0,0.12269576012298697,1,303.15
6227,840.0,60.0,0.12848458164588755,1,303.15
6228,840.0,60.0,0.12424245185386676,1,303.15
6229,840.0,60.0,0.12225897573847576,1,303.15
6230,840.0,70.0,0.16432860111482273,1,303.15
6231,840.0,70.0,0.14985396921471553,1,303.15
6232,840.0,70.0,0.11607383345945473,1,303.15
6233,840.0,70.0,0.12673640436155315,1,303.15
6234,840.0,70.0,0.1558146208758674,1,303.15
6235,840.0,70.0,0.13562526561193083,1,303.15
6236,840.0,70.0,0.1563450345474517,1,303.15
6237,840.0,70.0,0.15491580682195963,1,303.15
6238,840.0,70.0,0.1290362252892592,1,303.15
6239,840.0,70.0,0.1466363708267924,1,303.15
6240,840.0,80.0,0.14383916281556305,1,303.15
6241,840.0,80.0,0.14824752536564473,1,303.15
6242,840.0,80.0,0.1263399456313245,1,303.15
6243,840.0,80.0,0.14369848387990794,1,303.15
6244,840.0,80.0,0.14793022510600473,1,303.15
6245,840.0,80.0,0.14061251940085853,1,303.15
6246,840.0,80.0,0.12336569071298042,1,303.15
6247,840.0,80.0,0.15141292405814988,1,303.15
6248,840.0,80.0,0.1475273699155948,1,303.15
6249,840.0,80.0,0.13987076011829672,1,303.15
6250,840.0,90.0,0.13731577285725294,1,303.15
6251,840.0,90.0,0.15151586516145163,1,303.15
6252,840.0,90.0,0.14534880545472018,1,303.15
6253,840.0,90.0,0.1396494591866133,1,303.15
6254,840.0,90.0,0.13722439711015616,1,303.15
6255,840.0,90.0,0.1411703743496111,1,303.15
6256,840.0,90.0,0.14756620512069984,1,303.15
6257,840.0,90.0,0.1472415432725678,1,303.15
6258,840.0,90.0,0.14964074760887022,1,303.15
6259,840.0,90.0,0.14099383879311178,1,303.15
6260,840.0,100.0,0.1600789121775705,1,303.15
6261,840.0,100.0,0.13121314924548158,1,303.15
6262,840.0,100.0,0.09903976970980934,1,303.15
6263,840.0,100.0,0.09005313230881198,1,303.15
6264,840.0,100.0,0.13214956196703587,1,303.15
6265,840.0,100.0,0.13035462986003607,1,303.15
